mozzie_id,current_time,inf_start_time,t_0,t_p,chi,t_r,
1298848,1,0,0,0,0,0
1298887,1,0,0,0,0,0
1299542,1,0,0,0,0,0
1299677,1,0,0,0,0,0
1299862,1,0,0,0,0,0
1299947,1,0,0,0,0,0
1299977,1,0,0,0,0,0
1300080,1,0,0,0,0,0
1300306,1,0,0,0,0,0
1300419,1,0,0,0,0,0
1300434,1,0,0,0,0,0
1300531,1,0,0,0,0,0
1300621,1,0,0,0,0,0
1300677,1,0,0,0,0,0
1300835,1,0,0,0,0,0
1301033,1,0,0,0,0,0
1301267,1,0,0,0,0,0
1301375,1,0,0,0,0,0
1301396,1,0,0,0,0,0
1301618,1,0,0,0,0,0
1301642,1,0,0,0,0,0
1301929,1,0,0,0,0,0
1302057,1,0,0,0,0,0
1302238,1,0,0,0,0,0
1302251,1,0,0,0,0,0
1302343,1,0,0,0,0,0
1302416,1,0,0,0,0,0
1302803,1,0,0,0,0,0
1303025,1,0,0,0,0,0
1303055,1,0,0,0,0,0
1303327,1,0,0,0,0,0
1303480,1,0,0,0,0,0
1303537,1,0,0,0,0,0
1303720,1,0,0,0,0,0
1303934,1,0,0,0,0,0
1304408,1,0,0,0,0,0
1304436,1,0,0,0,0,0
1304687,1,0,0,0,0,0
1304786,1,0,0,0,0,0
1304940,1,0,0,0,0,0
1304950,1,0,0,0,0,0
1304977,1,0,0,0,0,0
1305056,1,0,0,0,0,0
1305116,1,0,0,0,0,0
1305118,1,0,0,0,0,0
1305162,1,0,0,0,0,0
1305308,1,0,0,0,0,0
1305312,1,0,0,0,0,0
1305338,1,0,0,0,0,0
1305442,1,0,0,0,0,0
1305476,1,0,0,0,0,0
1305840,1,0,0,0,0,0
1305993,1,0,0,0,0,0
1306255,1,0,0,0,0,0
1306281,1,0,0,0,0,0
1306342,1,0,0,0,0,0
1306373,1,0,0,0,0,0
1306382,1,0,0,0,0,0
1306435,1,0,0,0,0,0
1307097,1,0,0,0,0,0
1307257,1,0,0,0,0,0
1307382,1,0,0,0,0,0
1307618,1,0,0,0,0,0
1307696,1,0,0,0,0,0
1307726,1,0,0,0,0,0
1307737,1,0,0,0,0,0
1308130,1,0,0,0,0,0
1308144,1,0,0,0,0,0
1308198,1,0,0,0,0,0
1308243,1,0,0,0,0,0
1308345,1,0,0,0,0,0
1308487,1,0,0,0,0,0
1308597,1,0,0,0,0,0
1308648,1,0,0,0,0,0
1298848,2,0,0,0,0,0
1298887,2,0,0,0,0,0
1299542,2,0,0,0,0,0
1299677,2,0,0,0,0,0
1299862,2,0,0,0,0,0
1300080,2,0,0,0,0,0
1300306,2,0,0,0,0,0
1300419,2,0,0,0,0,0
1300434,2,0,0,0,0,0
1300531,2,0,0,0,0,0
1300621,2,0,0,0,0,0
1300677,2,0,0,0,0,0
1300835,2,0,0,0,0,0
1301033,2,0,0,0,0,0
1301267,2,0,0,0,0,0
1301396,2,0,0,0,0,0
1301642,2,0,0,0,0,0
1302057,2,0,0,0,0,0
1302238,2,0,0,0,0,0
1302251,2,0,0,0,0,0
1302343,2,0,0,0,0,0
1302416,2,0,0,0,0,0
1302803,2,0,0,0,0,0
1303025,2,0,0,0,0,0
1303327,2,0,0,0,0,0
1303480,2,0,0,0,0,0
1303537,2,0,0,0,0,0
1303720,2,0,0,0,0,0
1303934,2,0,0,0,0,0
1304408,2,0,0,0,0,0
1304436,2,0,0,0,0,0
1304687,2,0,0,0,0,0
1304786,2,0,0,0,0,0
1304950,2,0,0,0,0,0
1304977,2,0,0,0,0,0
1305116,2,0,0,0,0,0
1305118,2,0,0,0,0,0
1305308,2,0,0,0,0,0
1305312,2,0,0,0,0,0
1305338,2,0,0,0,0,0
1305442,2,0,0,0,0,0
1305476,2,0,0,0,0,0
1305840,2,0,0,0,0,0
1305993,2,0,0,0,0,0
1306342,2,0,0,0,0,0
1306373,2,0,0,0,0,0
1306382,2,0,0,0,0,0
1306435,2,0,0,0,0,0
1307097,2,0,0,0,0,0
1307382,2,0,0,0,0,0
1307618,2,0,0,0,0,0
1307696,2,0,0,0,0,0
1307726,2,0,0,0,0,0
1307737,2,0,0,0,0,0
1308144,2,0,0,0,0,0
1308198,2,0,0,0,0,0
1308243,2,0,0,0,0,0
1308345,2,0,0,0,0,0
1308597,2,0,0,0,0,0
1308648,2,0,0,0,0,0
1299542,3,0,0,0,0,0
1299677,3,0,0,0,0,0
1299862,3,0,0,0,0,0
1300080,3,0,0,0,0,0
1300306,3,0,0,0,0,0
1300419,3,0,0,0,0,0
1300434,3,0,0,0,0,0
1300621,3,0,0,0,0,0
1300677,3,0,0,0,0,0
1300835,3,0,0,0,0,0
1301267,3,0,0,0,0,0
1302057,3,0,0,0,0,0
1302343,3,0,0,0,0,0
1302416,3,0,0,0,0,0
1302803,3,0,0,0,0,0
1303025,3,0,0,0,0,0
1303327,3,0,0,0,0,0
1303480,3,0,0,0,0,0
1303720,3,0,0,0,0,0
1304408,3,0,0,0,0,0
1304436,3,0,0,0,0,0
1304687,3,0,0,0,0,0
1304786,3,0,0,0,0,0
1304950,3,0,0,0,0,0
1304977,3,0,0,0,0,0
1305308,3,0,0,0,0,0
1305312,3,0,0,0,0,0
1305338,3,0,0,0,0,0
1305442,3,0,0,0,0,0
1305993,3,0,0,0,0,0
1306373,3,0,0,0,0,0
1306382,3,0,0,0,0,0
1307382,3,0,0,0,0,0
1307618,3,0,0,0,0,0
1307696,3,0,0,0,0,0
1307737,3,0,0,0,0,0
1308144,3,0,0,0,0,0
1308243,3,0,0,0,0,0
1308345,3,0,0,0,0,0
1308597,3,0,0,0,0,0
1301514,3,0,0,0,0,0
1304759,3,0,0,0,0,0
1303055,3,0,0,0,0,0
1299542,4,0,0,0,0,0
1299677,4,0,0,0,0,0
1299862,4,0,0,0,0,0
1300306,4,0,0,0,0,0
1300419,4,0,0,0,0,0
1300434,4,0,0,0,0,0
1300677,4,0,0,0,0,0
1300835,4,0,0,0,0,0
1301267,4,0,0,0,0,0
1302057,4,0,0,0,0,0
1302343,4,0,0,0,0,0
1302416,4,0,0,0,0,0
1302803,4,0,0,0,0,0
1303025,4,0,0,0,0,0
1303327,4,0,0,0,0,0
