id,inf_state,current_time,infected_time,ct_value,ct_type_method,number_of_bites,species,sex,current_age,death_day,sim_number,
328155,0,1191,0,40,2,2,2,1,50,37,8
330228,0,1191,0,40,3,0,2,1,37,40,8
329922,0,1191,0,40,3,1,2,1,36,40,8
330417,0,1191,0,40,3,0,2,1,35,36,8
328308,0,1191,0,40,2,3,2,1,40,34,8
329956,0,1191,0,40,3,1,2,1,35,57,8
330207,0,1191,0,40,2,0,2,1,34,49,8
330851,0,1191,0,40,2,0,2,1,33,53,8
329320,0,1191,0,40,2,1,2,1,38,44,8
330754,0,1191,0,40,3,0,2,1,32,28,8
330934,0,1191,0,40,3,0,2,1,32,50,8
331008,0,1191,0,40,3,0,2,1,32,58,8
329935,0,1191,0,40,2,1,2,1,33,53,8
330618,0,1191,0,40,3,0,2,1,31,67,8
331175,0,1191,0,40,3,0,2,1,31,64,8
331265,0,1191,0,40,3,0,2,1,31,67,8
330347,0,1191,0,40,3,1,2,1,33,31,8
331212,0,1191,0,40,2,0,2,1,30,30,8
331300,0,1191,0,40,3,0,2,1,30,46,8
330542,0,1191,0,40,2,0,2,1,29,60,8
331106,0,1191,0,40,2,0,2,1,29,36,8
331138,0,1191,0,40,2,0,2,1,29,77,8
331437,0,1191,0,40,3,0,2,1,29,55,8
329895,0,1191,0,40,3,1,2,1,33,42,8
330601,0,1191,0,40,2,1,2,1,31,42,8
329335,0,1191,0,40,3,3,2,1,36,32,8
331527,0,1191,0,40,3,0,2,1,28,77,8
330456,0,1191,0,40,2,1,2,1,30,22,8
330791,0,1191,0,40,3,1,2,1,30,29,8
329990,0,1191,0,40,2,1,2,1,34,23,8
331671,0,1191,0,40,2,0,2,1,27,55,8
331691,0,1191,0,40,2,0,2,1,27,30,8
331799,0,1191,0,40,3,0,2,1,27,50,8
331833,0,1191,0,40,2,0,2,1,27,37,8
331905,0,1191,0,40,3,0,2,1,27,68,8
331919,0,1191,0,40,3,0,2,1,27,19,8
330573,0,1191,0,40,2,1,2,1,28,41,8
331517,0,1191,0,40,2,0,2,1,26,48,8
329352,0,1191,0,40,3,1,2,1,28,58,8
330022,0,1191,0,40,3,1,2,1,30,45,8
330939,0,1191,0,40,3,1,2,1,26,54,8
331673,0,1191,0,40,2,0,2,1,25,51,8
332069,0,1191,0,40,3,0,2,1,25,66,8
332253,0,1191,0,40,3,0,2,1,25,21,8
332301,0,1191,0,40,2,0,2,1,25,18,8
330684,0,1191,0,40,2,1,2,1,28,46,8
330563,0,1191,0,40,2,1,2,1,33,43,8
331044,0,1191,0,40,2,1,2,1,30,27,8
332087,0,1191,0,40,2,0,2,1,24,38,8
332298,0,1191,0,40,2,0,2,1,24,47,8
332346,0,1191,0,40,2,0,2,1,24,41,8
332418,0,1191,0,40,3,0,2,1,24,41,8
332556,0,1191,0,40,2,0,2,1,24,55,8
332650,0,1191,0,40,2,0,2,1,24,18,8
328814,0,1191,0,40,2,2,2,1,32,73,8
330771,0,1191,0,40,2,1,2,1,24,100,8
331442,0,1191,0,40,3,1,2,1,24,51,8
329926,0,1191,0,40,2,1,2,1,34,25,8
329512,0,1191,0,40,3,2,2,1,32,25,8
330991,0,1191,0,40,3,1,2,1,27,39,8
328694,0,1191,0,40,3,1,2,1,42,14,8
332424,0,1191,0,40,2,0,2,1,23,54,8
332577,0,1191,0,40,3,0,2,1,23,36,8
332665,0,1191,0,40,3,0,2,1,23,14,8
332696,0,1191,0,40,3,0,2,1,23,23,8
332826,0,1191,0,40,2,0,2,1,23,39,8
332836,0,1191,0,40,3,0,2,1,23,42,8
331599,0,1191,0,40,2,1,2,1,23,61,8
330353,0,1191,0,40,3,2,2,1,26,93,8
331717,0,1191,0,40,2,1,2,1,23,40,8
330295,0,1191,0,40,2,1,2,1,30,47,8
331900,0,1191,0,40,3,0,2,1,22,70,8
332527,0,1191,0,40,3,0,2,1,22,17,8
332583,0,1191,0,40,2,0,2,1,22,29,8
332663,0,1191,0,40,2,0,2,1,22,20,8
332707,0,1191,0,40,2,0,2,1,22,49,8
332767,0,1191,0,40,3,0,2,1,22,49,8
332831,0,1191,0,40,3,0,2,1,22,46,8
333014,0,1191,0,40,2,0,2,1,22,67,8
325237,0,1191,0,40,2,2,2,1,25,106,8
330007,0,1191,0,40,2,2,2,1,30,16,8
329458,0,1191,0,40,3,2,2,1,31,73,8
327537,0,1191,0,40,2,3,2,1,49,48,8
330099,0,1191,0,40,2,2,2,1,32,39,8
328834,0,1191,0,40,2,3,2,1,31,50,8
330560,0,1191,0,40,2,2,2,1,27,33,8
331647,0,1191,0,40,2,1,2,1,24,28,8
332275,0,1191,0,40,3,1,2,1,22,22,8
330023,0,1191,0,40,2,2,2,1,32,53,8
332292,0,1191,0,40,3,0,2,1,21,46,8
332539,0,1191,0,40,2,0,2,1,21,23,8
332993,0,1191,0,40,3,0,2,1,21,26,8
320589,0,1191,0,40,3,2,2,1,28,21,8
330952,0,1191,0,40,3,1,2,1,22,46,8
329646,0,1191,0,40,2,2,2,1,28,73,8
331153,0,1191,0,40,3,1,2,1,23,44,8
331768,0,1191,0,40,2,1,2,1,22,98,8
331830,0,1191,0,40,3,1,2,1,23,26,8
330652,0,1191,0,40,3,1,2,1,29,44,8
331960,0,1191,0,40,3,1,2,1,21,23,8
328822,0,1191,0,40,3,2,2,1,32,29,8
330909,0,1191,0,40,2,1,2,1,27,74,8
331562,0,1191,0,40,3,1,2,1,26,52,8
331422,0,1191,0,40,3,2,2,1,26,35,8
332136,0,1191,0,40,3,1,2,1,25,61,8
333054,0,1191,0,40,3,1,2,1,21,40,8
332903,0,1191,0,40,2,0,2,1,20,28,8
333176,0,1191,0,40,2,0,2,1,20,43,8
333208,0,1191,0,40,2,0,2,1,20,29,8
333256,0,1191,0,40,2,0,2,1,20,72,8
333363,0,1191,0,40,2,0,2,1,20,45,8
333403,0,1191,0,40,3,0,2,1,20,57,8
333431,0,1191,0,40,2,0,2,1,20,56,8
333459,0,1191,0,40,2,0,2,1,20,49,8
333539,0,1191,0,40,2,0,2,1,20,41,8
333577,0,1191,0,40,2,0,2,1,20,33,8
