id,inf_state,current_time,infected_time,ct_value,ct_type_method,number_of_bites,species,sex,current_age,death_day,sim_number,
2004151,0,586,0,40,2,1,2,1,57,39,3
2010859,0,586,0,40,2,0,2,1,52,27,3
1978196,0,586,0,40,3,9,2,1,78,37,3
2014192,0,586,0,40,2,0,2,1,46,55,3
1980739,0,586,0,40,2,8,2,1,77,43,3
1957712,0,586,0,40,3,5,2,1,74,39,3
2011000,0,586,0,40,3,1,2,1,45,19,3
2004983,0,586,0,40,2,2,2,1,54,34,3
2015202,0,586,0,40,2,0,2,1,42,43,3
2008559,0,586,0,40,2,1,2,1,45,20,3
1987167,0,586,0,40,3,7,2,1,70,26,3
2004081,0,586,0,40,2,2,2,1,54,43,3
2003194,0,586,0,40,2,3,2,1,50,63,3
1997411,0,586,0,40,2,4,2,1,52,40,3
2002269,0,586,0,40,2,3,2,1,51,24,3
2010646,0,586,0,40,2,1,2,1,48,35,3
2010432,0,586,0,40,3,1,2,1,45,32,3
1989898,0,586,0,40,2,5,2,1,69,29,3
1990512,0,586,0,40,3,6,2,1,67,65,3
2015290,0,586,0,40,3,1,2,1,38,77,3
1980104,0,586,0,40,2,7,2,1,79,67,3
2018617,0,586,0,40,2,0,2,1,36,86,3
2003089,0,586,0,40,2,4,2,1,44,44,3
2005497,0,586,0,40,2,3,2,1,47,40,3
1963829,0,586,0,40,3,6,2,1,63,40,3
2019805,0,586,0,40,3,1,2,1,36,66,3
2002719,0,586,0,40,2,4,2,1,49,19,3
2006919,0,586,0,40,2,2,2,1,53,41,3
1997335,0,586,0,40,2,5,2,1,53,36,3
2006392,0,586,0,40,2,4,2,1,50,43,3
2020583,0,586,0,40,2,0,2,1,34,42,3
1989556,0,586,0,40,2,6,2,1,62,37,3
2002846,0,586,0,40,3,4,2,1,46,7,3
1967809,0,586,0,40,2,10,2,1,113,38,3
1988904,0,586,0,40,3,9,2,1,61,65,3
2017672,0,586,0,40,3,1,2,1,38,28,3
2019174,0,586,0,40,3,1,2,1,34,68,3
2020985,0,586,0,40,2,0,2,1,33,62,3
2021532,0,586,0,40,2,0,2,1,33,105,3
1960723,0,586,0,40,3,14,2,1,95,24,3
2000267,1,586,546,10.785,3,4,2,1,57,47,3
1982455,0,586,0,40,2,7,2,1,73,36,3
