id,inf_state,current_time,infected_time,ct_value,ct_type_method,number_of_bites,species,sex,current_age,death_day,sim_number,
1653998,0,896,0,40,2,0,2,1,55,27,2
1649311,0,896,0,40,2,2,2,1,61,59,2
1635633,0,896,0,40,2,5,2,1,71,51,2
1656273,0,896,0,40,3,0,2,1,50,42,2
1634955,0,896,0,40,3,7,2,1,96,62,2
1636972,0,896,0,40,3,0,2,1,50,34,2
1637653,0,896,0,40,3,2,2,1,60,42,2
1637052,0,896,0,40,2,10,2,1,103,26,2
1652782,0,896,0,40,3,2,2,1,50,72,2
1647005,0,896,0,40,2,3,2,1,57,42,2
1645045,0,896,0,40,2,6,2,1,64,60,2
1653809,0,896,0,40,2,1,2,1,47,83,2
1649213,0,896,0,40,2,4,2,1,57,56,2
1659851,0,896,0,40,3,0,2,1,41,19,2
1643021,0,896,0,40,3,5,2,1,72,38,2
1635120,0,896,0,40,3,2,2,1,58,37,2
1655884,0,896,0,40,2,1,2,1,48,32,2
1649055,0,896,0,40,2,2,2,1,56,99,2
1649204,0,896,0,40,2,4,2,1,54,56,2
1660976,0,896,0,40,3,0,2,1,38,70,2
1646082,0,896,0,40,2,2,2,1,62,37,2
1654028,0,896,0,40,2,2,2,1,43,61,2
1656825,0,896,0,40,3,2,2,1,41,52,2
1646525,0,896,0,40,3,3,2,1,62,69,2
1662184,0,896,0,40,2,0,2,1,37,71,2
1649886,0,896,0,40,3,4,2,1,47,66,2
1632587,0,896,0,40,2,2,2,1,55,43,2
1654162,0,896,0,40,2,2,2,1,39,30,2
1615152,0,896,0,40,2,14,2,1,126,66,2
1644275,0,896,0,40,2,4,2,1,62,122,2
1658239,0,896,0,40,2,1,2,1,42,63,2
1656478,0,896,0,40,3,1,2,1,46,49,2
1656049,0,896,0,40,2,2,2,1,46,70,2
1655189,0,896,0,40,2,2,2,1,38,35,2
1652532,0,896,0,40,2,2,2,1,46,81,2
1649083,0,896,0,40,3,2,2,1,58,42,2
1654148,0,896,0,40,2,3,2,1,44,22,2
1659287,0,896,0,40,3,1,2,1,39,53,2
1622943,0,896,0,40,2,7,2,1,80,24,2
1634662,0,896,0,40,3,7,2,1,55,44,2
1643982,0,896,0,40,3,5,2,1,66,32,2
1659086,0,896,0,40,2,1,2,1,36,59,2
1653739,0,896,0,40,3,4,2,1,39,24,2
1648115,0,896,0,40,3,5,2,1,49,34,2
1639123,0,896,0,40,2,1,2,1,57,48,2
1634956,0,896,0,40,2,3,2,1,53,47,2
1663783,0,896,0,40,2,0,2,1,33,30,2
1634444,0,896,0,40,3,2,2,1,48,40,2
1657432,0,896,0,40,2,1,2,1,38,47,2
1645596,0,896,0,40,3,4,2,1,65,29,2
1644466,0,896,0,40,2,3,2,1,68,91,2
1663112,0,896,0,40,2,1,2,1,34,31,2
1664587,0,896,0,40,2,0,2,1,32,27,2
1653108,0,896,0,40,2,3,2,1,40,48,2
1642928,0,896,0,40,3,5,2,1,62,53,2
1649312,0,896,0,40,3,3,2,1,48,67,2
1642245,0,896,0,40,3,6,2,1,67,71,2
1649237,0,896,0,40,2,4,2,1,49,21,2
1662873,0,896,0,40,3,0,2,1,31,51,2
1600447,0,896,0,40,2,11,2,1,73,37,2
1645026,0,896,0,40,2,5,2,1,43,66,2
1652243,0,896,0,40,2,3,2,1,42,21,2
1651592,0,896,0,40,3,3,2,1,48,63,2
1636248,0,896,0,40,3,4,2,1,46,54,2
1651473,0,896,0,40,3,3,2,1,44,49,2
1654155,0,896,0,40,2,1,2,1,49,42,2
1645724,0,896,0,40,2,6,2,1,53,26,2
1660096,0,896,0,40,3,2,2,1,33,44,2
1657705,0,896,0,40,3,2,2,1,39,53,2
1659413,0,896,0,40,2,1,2,1,41,50,2
1654979,0,896,0,40,2,3,2,1,40,34,2
1651383,0,896,0,40,2,4,2,1,55,41,2
1664602,0,896,0,40,2,0,2,1,30,79,2
1665477,0,896,0,40,2,0,2,1,30,55,2
1635509,0,896,0,40,2,5,2,1,51,25,2
1635569,0,896,0,40,2,7,2,1,56,51,2
1660474,0,896,0,40,3,1,2,1,32,59,2
1630491,0,896,0,40,3,7,2,1,60,62,2
1653965,0,896,0,40,2,1,2,1,50,24,2
1660386,0,896,0,40,2,1,2,1,37,24,2
1643850,0,896,0,40,3,2,2,1,74,74,2
1645952,0,896,0,40,2,4,2,1,58,23,2
1645953,0,896,0,40,3,5,2,1,52,22,2
1652266,0,896,0,40,3,2,2,1,51,41,2
1661112,0,896,0,40,2,1,2,1,36,41,2
1662033,0,896,0,40,3,1,2,1,34,45,2
1661194,0,896,0,40,3,1,2,1,31,64,2
1635787,0,896,0,40,3,5,2,1,48,60,2
1665234,0,896,0,40,3,0,2,1,29,59,2
1665406,0,896,0,40,3,0,2,1,29,52,2
1666097,0,896,0,40,3,0,2,1,29,42,2
1658151,0,896,0,40,3,2,2,1,31,85,2
1642798,0,896,0,40,3,7,2,1,61,30,2
1634062,0,896,0,40,3,4,2,1,62,64,2
1659232,0,896,0,40,2,2,2,1,33,39,2
1660800,0,896,0,40,3,1,2,1,34,43,2
1639198,0,896,0,40,2,1,2,1,36,38,2
1645437,0,896,0,40,3,4,2,1,64,68,2
1636590,0,896,0,40,2,6,2,1,56,54,2
1662943,0,896,0,40,2,1,2,1,32,56,2
1636844,0,896,0,40,2,4,2,1,59,27,2
1640769,0,896,0,40,2,9,2,1,65,79,2
1662151,0,896,0,40,2,1,2,1,35,25,2
1665015,0,896,0,40,2,0,2,1,28,19,2
1665784,0,896,0,40,2,0,2,1,28,37,2
1665836,0,896,0,40,2,0,2,1,28,21,2
1665952,0,896,0,40,3,0,2,1,28,16,2
1654327,0,896,0,40,3,2,2,1,39,51,2
1625467,0,896,0,40,3,10,2,1,83,42,2
1658185,0,896,0,40,3,2,2,1,31,42,2
1635003,0,896,0,40,2,3,2,1,49,22,2
1661403,0,896,0,40,3,1,2,1,29,96,2
1633866,0,896,0,40,2,6,2,1,62,85,2
1660091,0,896,0,40,2,2,2,1,33,9,2
1645050,0,896,0,40,3,6,2,1,50,64,2
1641251,0,896,0,40,2,6,2,1,70,43,2
1633869,0,896,0,40,2,7,2,1,64,45,2
1650196,0,896,0,40,2,5,2,1,41,22,2
1657903,0,896,0,40,3,2,2,1,33,28,2
1562694,0,896,0,40,2,20,2,1,135,23,2
1662299,0,896,0,40,2,1,2,1,32,56,2
1665036,0,896,0,40,2,1,2,1,30,35,2
1664358,0,896,0,40,3,1,2,1,28,54,2
1657421,0,896,0,40,2,1,2,1,47,27,2
1665814,0,896,0,40,2,0,2,1,27,54,2
1666102,0,896,0,40,3,0,2,1,27,47,2
1666532,0,896,0,40,3,0,2,1,27,68,2
1666907,0,896,0,40,2,0,2,1,27,36,2
1667079,0,896,0,40,2,0,2,1,27,45,2
1667247,0,896,0,40,2,0,2,1,27,95,2
1637342,0,896,0,40,2,6,2,1,64,43,2
1658116,0,896,0,40,3,1,2,1,39,31,2
1637277,0,896,0,40,2,4,2,1,46,52,2
1643382,0,896,0,40,3,7,2,1,41,40,2
1654922,0,896,0,40,3,3,2,1,38,52,2
1662039,0,896,0,40,3,1,2,1,29,63,2
1660289,0,896,0,40,2,2,2,1,29,54,2
1640576,0,896,0,40,3,8,2,1,70,30,2
1662812,0,896,0,40,2,1,2,1,30,67,2
1664559,0,896,0,40,3,1,2,1,27,82,2
1659541,0,896,0,40,3,1,2,1,36,36,2
1656229,0,896,0,40,2,3,2,1,41,19,2
1657772,0,896,0,40,2,3,2,1,36,40,2
1646729,0,896,0,40,3,4,2,1,56,34,2
1646680,0,896,0,40,2,6,2,1,48,46,2
1637965,0,896,0,40,3,3,2,1,55,71,2
1648063,0,896,0,40,3,5,2,1,50,40,2
1664421,0,896,0,40,3,1,2,1,29,26,2
1645432,0,896,0,40,3,5,2,1,55,41,2
1662662,0,896,0,40,3,1,2,1,34,30,2
1644287,0,896,0,40,3,6,2,1,69,26,2
1664453,0,896,0,40,2,1,2,1,31,56,2
1636297,0,896,0,40,2,6,2,1,62,41,2
1665456,0,896,0,40,2,0,2,1,26,68,2
1666138,0,896,0,40,3,0,2,1,26,95,2
1666622,0,896,0,40,2,0,2,1,26,59,2
1667080,0,896,0,40,3,0,2,1,26,39,2
1667200,0,896,0,40,2,0,2,1,26,93,2
1667354,0,896,0,40,3,0,2,1,26,20,2
1667488,0,896,0,40,3,0,2,1,26,61,2
1667608,0,896,0,40,3,0,2,1,26,34,2
1644328,0,896,0,40,2,6,2,1,50,13,2
1659772,0,896,0,40,2,2,2,1,30,57,2
1635365,0,896,0,40,3,3,2,1,49,44,2
1650978,0,896,0,40,3,3,2,1,43,29,2
1662241,0,896,0,40,2,1,2,1,29,98,2
1648897,0,896,0,40,3,6,2,1,40,10,2
1644470,0,896,0,40,2,3,2,1,72,75,2
1660472,0,896,0,40,2,1,2,1,33,68,2
1646864,0,896,0,40,3,5,2,1,53,59,2
1645481,0,896,0,40,2,5,2,1,51,66,2
1652667,0,896,0,40,2,3,2,1,46,35,2
1658693,0,896,0,40,3,2,2,1,34,43,2
1635610,0,896,0,40,2,4,2,1,41,35,2
1663811,0,896,0,40,3,1,2,1,29,73,2
1654042,0,896,0,40,2,4,2,1,39,60,2
1660702,0,896,0,40,3,2,2,1,31,24,2
1665146,0,896,0,40,3,1,2,1,28,16,2
1651754,0,896,0,40,3,3,2,1,47,37,2
1648699,0,896,0,40,2,4,2,1,52,31,2
1649250,0,896,0,40,2,4,2,1,54,41,2
1665220,0,896,0,40,2,1,2,1,26,38,2
1660524,0,896,0,40,3,1,2,1,36,59,2
1629878,0,896,0,40,2,10,2,1,58,31,2
1666706,0,896,0,40,3,0,2,1,25,40,2
1667421,0,896,0,40,3,0,2,1,25,29,2
1667445,0,896,0,40,2,0,2,1,25,54,2
1668129,0,896,0,40,3,0,2,1,25,17,2
1668191,0,896,0,40,3,0,2,1,25,66,2
1633760,0,896,0,40,3,1,2,1,29,41,2
1648898,0,896,0,40,3,3,2,1,43,58,2
1645471,0,896,0,40,3,4,2,1,48,36,2
1660170,0,896,0,40,2,1,2,1,31,43,2
1650022,0,896,0,40,3,3,2,1,44,45,2
1641558,0,896,0,40,2,5,2,1,79,44,2
1637521,0,896,0,40,3,3,2,1,50,51,2
1662846,0,896,0,40,3,1,2,1,29,58,2
1664417,0,896,0,40,2,1,2,1,26,73,2
1647798,0,896,0,40,3,4,2,1,52,37,2
1646246,0,896,0,40,3,5,2,1,62,43,2
1642209,0,896,0,40,3,5,2,1,68,13,2
1643749,0,896,0,40,3,4,2,1,73,55,2
1663786,0,896,0,40,2,1,2,1,28,48,2
1665180,0,896,0,40,2,1,2,1,27,49,2
1645828,0,896,0,40,3,6,2,1,54,71,2
1644813,0,896,0,40,3,7,2,1,57,41,2
