id,inf_state,current_time,infected_time,ct_value,ct_type_method,number_of_bites,species,sex,current_age,death_day,sim_number,
1740285,0,1076,0,40,3,2,2,1,27,63,2
1740326,0,1076,0,40,3,2,2,1,23,31,2
1740144,0,1076,0,40,2,1,2,1,37,19,2
1741687,0,1076,0,40,3,0,2,1,18,62,2
1735712,0,1076,0,40,3,4,2,1,41,26,2
1740535,0,1076,0,40,3,2,2,1,25,59,2
1730866,0,1076,0,40,3,7,2,1,49,71,2
1736773,0,1076,0,40,2,5,2,1,35,17,2
1739449,0,1076,0,40,2,2,2,1,34,88,2
1740640,0,1076,0,40,2,1,2,1,22,93,2
1741688,0,1076,0,40,2,1,2,1,15,35,2
1741901,0,1076,0,40,3,0,2,1,14,67,2
1741942,0,1076,0,40,3,0,2,1,14,43,2
1741850,0,1076,0,40,3,0,2,1,13,13,2
1740097,0,1076,0,40,2,2,2,1,22,67,2
1741583,0,1076,0,40,2,1,2,1,15,54,2
1740672,0,1076,0,40,2,2,2,1,21,38,2
1735245,0,1076,0,40,3,4,2,1,46,31,2
1741943,0,1076,0,40,3,0,2,1,12,43,2
1733969,0,1076,0,40,3,7,2,1,44,31,2
1739843,0,1076,0,40,3,2,2,1,21,27,2
1740838,0,1076,0,40,2,3,2,1,18,72,2
1742053,0,1076,0,40,2,0,2,1,11,39,2
1742063,0,1076,0,40,2,0,2,1,11,65,2
1738025,0,1076,0,40,2,3,2,1,33,51,2
1741745,0,1076,0,40,3,1,2,1,11,25,2
1685107,0,1076,0,40,3,15,2,1,93,14,2
1740659,0,1076,0,40,3,2,2,1,27,81,2
1742094,0,1076,0,40,2,0,2,1,10,33,2
1742096,0,1076,0,40,2,0,2,1,10,35,2
1740594,0,1076,0,40,3,3,2,1,18,47,2
1741620,0,1076,0,40,2,1,2,1,16,50,2
1741792,0,1076,0,40,3,1,2,1,10,20,2
1741939,0,1076,0,40,3,1,2,1,10,69,2
1742058,0,1076,0,40,3,0,2,1,9,42,2
1742066,0,1076,0,40,2,0,2,1,9,58,2
1737572,0,1076,0,40,3,3,2,1,33,43,2
1741703,0,1076,0,40,3,1,2,1,14,27,2
1740906,0,1076,0,40,2,2,2,1,21,26,2
1733412,0,1076,0,40,3,8,2,1,48,29,2
1738821,0,1076,0,40,2,5,2,1,22,43,2
1741780,0,1076,0,40,2,1,2,1,11,21,2
1737847,0,1076,0,40,3,4,2,1,31,70,2
1731871,0,1076,0,40,3,6,2,1,53,17,2
