Susceptible, Infectious,Deaths, Births, new_adults,Total_pop,new_inf_mozzies,
9900,100,0,0,0,10000,0
7035,71,0,0,0,7106,0
5089,52,0,1,1,5141,0
3768,44,1,1,1,3812,0
2930,32,0,0,0,2962,1
2425,26,0,2,1,2451,0
2147,26,0,3,2,2173,0
1929,18,0,4,3,1947,0
1731,17,0,0,2,1748,0
1563,15,0,3,2,1578,0
1421,18,0,6,4,1439,0
1289,13,0,8,6,1302,0
1140,15,0,11,9,1155,0
1012,10,0,16,12,1022,0
924,8,1,7,10,932,1
822,10,2,13,11,832,0
751,11,1,9,10,762,0
661,9,1,19,15,670,0
598,10,0,25,20,608,0
535,6,1,14,17,541,0
473,8,0,12,14,481,0
425,9,0,17,15,434,0
413,9,0,31,23,422,0
390,10,0,31,27,400,0
341,7,1,24,26,348,0
331,5,0,27,26,336,0
305,4,2,34,30,309,0
299,3,0,37,34,302,0
304,2,2,29,31,306,0
287,2,1,36,34,289,0
280,4,0,41,37,284,0
286,2,2,39,37,288,0
273,2,0,48,43,275,0
289,2,0,51,47,291,0
282,3,0,46,46,285,0
294,3,0,62,54,297,0
300,3,1,61,58,303,0
306,3,2,61,59,309,0
318,2,1,75,67,320,0
324,2,1,70,68,326,0
328,2,2,80,73,330,0
334,3,1,78,76,337,0
345,3,0,68,72,348,0
360,3,3,83,78,363,0
385,0,3,94,85,385,0
397,0,2,82,83,397,0
400,0,1,75,79,400,0
428,0,1,85,82,428,0
447,1,2,104,92,448,0
480,1,2,134,113,481,0
501,1,3,114,112,502,0
514,1,5,104,109,515,0
511,1,1,101,103,512,0
530,1,3,121,112,531,0
562,1,3,129,122,563,0
588,1,2,127,123,589,0
612,1,5,128,125,613,0
635,1,5,154,139,636,0
666,1,4,111,125,667,0
720,0,2,148,137,720,0
743,0,9,150,142,743,0
762,0,5,155,148,762,0
784,0,8,150,149,784,0
906,0,7,165,156,906,0
1031,0,6,171,162,1031,0
1159,0,12,162,162,1159,0
1261,0,8,163,162,1261,0
1371,2,14,183,172,1374,0
1504,2,13,184,177,1506,0
1610,3,18,190,183,1613,0
1742,2,18,159,170,1744,0
1865,2,21,208,188,1867,0
2035,3,17,218,202,2038,0
2195,2,18,197,200,2197,0
2378,3,23,210,201,2381,0
2526,5,24,216,208,2532,0
2629,5,24,199,204,2634,0
2813,6,32,193,197,2819,0
2978,7,29,243,219,2986,1
3116,7,45,202,209,3123,0
3310,9,37,256,233,3319,0
3529,10,34,249,240,3539,0
3790,9,49,274,257,3800,0
4063,12,47,280,268,4075,0
4312,13,43,269,268,4325,0
4600,12,55,270,269,4612,0
4844,15,68,268,267,4861,0
5078,12,64,238,252,5090,0
5369,12,65,286,269,5382,1
5628,14,66,283,273,5642,2
5858,17,87,318,295,5875,1
6094,17,89,283,288,6112,2
6423,16,67,304,295,6440,2
6692,24,101,291,294,6718,1
6956,24,111,310,301,6980,1
7290,25,104,315,308,7318,3
7570,24,116,309,307,7595,4
7830,30,111,298,301,7861,3
8110,34,122,331,316,8144,2
8410,37,137,345,329,8449,6
8727,40,132,336,332,8770,4
8984,40,143,334,333,9025,2
9249,52,135,319,324,9304,4
9541,52,167,352,336,9597,5
9797,50,177,354,345,9853,8
10021,49,145,358,350,10071,8
10239,55,216,328,339,10302,7
10509,53,170,373,354,10562,13
10725,63,208,388,368,10793,10
11078,70,198,400,382,11151,9
11366,74,229,385,384,11446,17
11666,92,204,383,385,11765,23
11805,97,239,389,383,11906,21
12013,114,231,409,396,12134,17
12214,120,240,413,402,12342,17
12344,133,241,390,393,12480,24
12524,150,254,410,400,12675,26
12745,158,249,395,396,12910,27
12882,165,252,426,410,13053,36
12988,174,253,396,401,13164,33
13208,177,293,448,424,13389,32
13351,193,291,419,419,13553,40
13475,205,340,471,444,13687,41
13636,241,298,435,439,13880,43
13764,274,307,472,455,14046,70
13857,288,299,469,459,14150,54
13943,310,309,450,453,14261,70
14071,348,347,464,457,14427,71
14102,391,350,482,470,14503,73
14243,411,321,505,484,14663,78
14362,436,345,477,479,14808,81
14382,462,336,429,453,14849,90
14408,498,346,456,453,14911,99
14378,555,369,434,439,14942,126
14486,596,348,498,466,15094,102
14541,650,354,489,476,15199,107
14660,719,346,519,498,15389,119
14674,765,397,518,506,15450,126
14761,829,367,532,516,15597,139
14762,872,408,474,492,15641,144
14692,941,371,506,498,15645,138
14715,1001,389,479,486,15723,143
14626,1081,415,498,490,15718,140
14695,1131,387,532,510,15832,98
14717,1251,361,515,509,15973,120
14761,1275,433,508,509,16052,86
14796,1320,399,521,514,16129,85
14886,1330,401,552,530,16228,83
14912,1393,424,533,528,16319,77
15040,1380,402,572,547,16426,72
14983,1384,435,535,539,16379,58
14936,1429,429,547,542,16377,63
14957,1436,454,560,550,16402,69
15097,1469,478,569,555,16580,47
